TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557627427.37007,1.421989,1.412858,1.634063,1.382326,1.411854,1.327871,0.918814,1.324892,0.694226,1.103181,1.545339,1.61003,1.219504,1.108968,0.978567,1.972996,1.077915,0.885619,0.675876,1.259916,1.147543,0.875622,1.156663,1.051977,0.843185,4,4,2,4,4,happy
1557627427.49601,1.43125,1.44178,1.635491,1.304116,1.423058,1.350086,1.056513,1.331133,0.631197,1.187311,1.502792,1.845933,1.181248,1.056571,1.011781,1.829926,1.001075,0.858575,0.733481,1.23403,1.296501,0.810714,1.101424,1.070463,0.827408,4,4,2,4,4,happy
1557627427.62206,1.396194,1.349731,1.640586,1.239482,1.334575,1.304955,1.185828,1.383043,0.569633,1.246196,1.468253,1.978135,1.171338,0.934688,0.981904,1.611523,0.96127,0.842166,0.829531,1.14981,1.423759,0.770098,1.103888,1.087223,0.789433,4,4,2,4,4,happy
1557627427.74811,1.321163,1.16958,1.676119,1.222615,1.188149,1.186599,1.216243,1.45778,0.5235,1.275945,1.39281,2.01749,1.210863,0.782184,0.900817,1.356164,0.95973,0.820868,0.983887,1.03115,1.468656,0.76275,1.158018,1.116527,0.742821,4,4,2,4,4,happy
1557627427.87426,1.260639,0.978622,1.745809,1.259501,1.033793,1.014668,1.112649,1.516333,0.492803,1.275151,1.263503,2.014042,1.283271,0.633275,0.79433,1.112228,1.000182,0.785075,1.187742,0.909753,1.41946,0.791441,1.234573,1.144256,0.697564,4,4,2,4,4,happy
1557627428.00031,1.250553,0.858354,1.814623,1.324546,0.905504,0.825631,0.908315,1.521008,0.471233,1.239654,1.088934,2.013377,1.338277,0.509066,0.687249,0.915093,1.090579,0.742156,1.38946,0.807771,1.296668,0.852113,1.291982,1.139641,0.655985,4,4,2,4,4,happy
1557627428.12626,1.350515,0.857111,1.82969,1.373683,0.815378,0.662657,0.667989,1.453859,0.453923,1.16575,0.911929,2.019611,1.319265,0.418903,0.592412,0.77784,1.22009,0.705584,1.516844,0.731343,1.153569,0.918637,1.289755,1.078355,0.614831,4,4,2,4,4,happy
1557627428.25231,1.553828,0.960516,1.757149,1.37677,0.763356,0.550086,0.456017,1.319764,0.441448,1.055861,0.773192,2.0005,1.199058,0.362271,0.510494,0.702872,1.364532,0.696614,1.517297,0.67814,1.041092,0.978944,1.212885,0.956677,0.571655,4,4,2,4,4,happy
1557627428.37847,1.831254,1.104165,1.60775,1.33557,0.745186,0.525948,0.318895,1.152486,0.442434,0.922931,0.686328,1.917835,1.013145,0.339003,0.439675,0.681279,1.479099,0.748937,1.385865,0.644873,1.001851,1.048428,1.119557,0.801119,0.531233,4,4,2,4,4,happy
1557627428.50462,2.109096,1.225385,1.434632,1.274026,0.756947,0.633035,0.286506,1.006736,0.471657,0.790906,0.658844,1.763508,0.850071,0.352092,0.385729,0.686053,1.530143,0.907222,1.171481,0.630764,1.048841,1.163847,1.131689,0.658831,0.505562,4,4,2,4,4,happy
1557627428.63087,2.351878,1.315633,1.31059,1.214212,0.790753,0.934088,0.359154,0.933384,0.537064,0.685439,0.704248,1.577696,0.802193,0.400957,0.360304,0.704046,1.524995,1.188096,0.95666,0.639282,1.210365,1.348473,1.35328,0.571158,0.504622,4,4,2,4,4,happy
1557627428.75702,2.509211,1.441656,1.322529,1.1566,0.824405,1.41871,0.518382,0.954998,0.625776,0.622613,0.828973,1.432656,0.915087,0.477874,0.371163,0.764207,1.503809,1.565955,0.809216,0.670667,1.545153,1.580079,1.791601,0.554619,0.529615,4,4,2,4,4,happy
1557627428.88307,2.685283,1.679276,1.523754,1.084417,0.83316,2.069776,0.733741,1.055468,0.710894,0.605746,1.021709,1.376375,1.157044,0.569233,0.415778,0.906151,1.500166,1.983276,0.751144,0.717805,2.014136,1.801437,2.337314,0.600676,0.573397,4,4,2,4,4,happy
1557627429.00902,2.944204,2.042099,1.912879,0.981829,0.802362,2.783328,0.961645,1.181776,0.764811,0.625915,1.32034,1.394764,1.433337,0.662026,0.479584,1.163579,1.518054,2.36927,0.757444,0.769427,2.605594,1.952147,2.814886,0.687441,0.623289,4,4,2,4,4,happy
1557627429.13517,3.28426,2.463875,2.421283,0.847395,0.733239,3.433871,1.142604,1.260086,0.772784,0.666451,1.758989,1.426481,1.639557,0.743487,0.540395,1.52381,1.524735,2.649216,0.778738,0.814008,3.219604,1.992771,3.057999,0.786539,0.666086,4,4,2,4,4,happy
1557627429.26113,3.636915,2.814415,2.925419,0.697646,0.64558,3.856045,1.218289,1.232298,0.744599,0.707766,2.287561,1.415371,1.71665,0.799624,0.577838,1.915205,1.476582,2.7717,0.776167,0.843523,3.696627,1.921892,2.981946,0.872816,0.695822,4,4,2,4,4,happy
1557627429.38718,3.871204,2.976392,3.305422,0.572983,0.56869,3.916803,1.175869,1.093246,0.710308,0.729833,2.801023,1.344867,1.661737,0.830935,0.582171,2.231238,1.352353,2.741991,0.742796,0.851076,3.90602,1.771844,2.61362,0.933434,0.713293,4,4,2,4,4,happy
1557627429.51323,3.860003,2.915852,3.48329,0.518268,0.528737,3.608715,1.046194,0.883733,0.7053,0.719524,3.159413,1.237553,1.500917,0.845053,0.560691,2.361914,1.157731,2.604191,0.69264,0.83391,3.753989,1.598391,2.082699,0.967463,0.722006,4,4,2,4,4,happy
1557627429.63928,3.534643,2.677401,3.414338,0.54691,0.533848,3.02287,0.878347,0.659594,0.745616,0.677565,3.287315,1.132926,1.273712,0.849896,0.532755,2.255499,0.924837,2.413064,0.63632,0.795148,3.281822,1.441915,1.543105,0.979311,0.724527,4,4,2,4,4,happy
1557627429.76564,2.966202,2.374864,3.145909,0.635737,0.571206,2.344543,0.722339,0.47908,0.817579,0.619736,3.152512,1.053127,1.021896,0.852601,0.517733,1.951689,0.701127,2.211378,0.582353,0.741999,2.590139,1.313051,1.109753,0.986436,0.719295,4,4,2,4,4,happy
1557627429.89159,2.387621,2.116554,2.774392,0.74349,0.622023,1.737247,0.606364,0.373661,0.890128,0.568562,2.800756,1.000799,0.784359,0.86387,0.524945,1.569772,0.525503,2.022385,0.547485,0.682528,1.895226,1.203048,0.84523,1.011542,0.700222,4,4,2,4,4,happy
1557627430.01764,1.963295,1.972994,2.405107,0.830301,0.671108,1.306219,0.554924,0.355557,0.926906,0.541312,2.317438,0.978921,0.591125,0.888223,0.55033,1.212713,0.402255,1.841583,0.553593,0.62791,1.367552,1.10817,0.765005,1.066095,0.660922,4,4,2,4,4,happy
1557627430.1437,1.764574,1.912328,2.098802,0.877406,0.707641,1.086121,0.590194,0.409195,0.906842,0.541602,1.796566,1.013226,0.471924,0.918562,0.580601,0.955237,0.326313,1.669273,0.607499,0.588984,1.078751,1.049892,0.845695,1.136655,0.603816,4,4,2,4,4,happy
1557627430.27015,1.718158,1.846819,1.858452,0.890648,0.725679,1.048054,0.7142,0.497869,0.833716,0.559377,1.316252,1.124111,0.445348,0.933633,0.603258,0.80444,0.296849,1.497713,0.690241,0.569194,1.027756,1.052485,1.010746,1.185036,0.546237,4,4,2,4,4,happy
1557627430.39601,1.709491,1.701162,1.663823,0.88962,0.722995,1.12627,0.899157,0.586672,0.729761,0.57928,0.930249,1.295648,0.506171,0.912359,0.613541,0.742486,0.305673,1.317667,0.772366,0.5662,1.153627,1.112623,1.172371,1.171602,0.519536,4,4,2,4,4,happy
1557627430.52206,1.638523,1.473663,1.51582,0.89325,0.699,1.227754,1.106921,0.668193,0.62485,0.588495,0.647206,1.496155,0.616806,0.849872,0.612304,0.739772,0.346819,1.142041,0.828415,0.574971,1.372847,1.195722,1.268046,1.082488,0.552177,4,4,2,4,4,happy
1557627430.64802,1.459258,1.233098,1.453627,0.919986,0.657573,1.257106,1.311301,0.758542,0.55279,0.581709,0.477283,1.686049,0.732475,0.757606,0.601436,0.75601,0.411352,1.002094,0.846742,0.585892,1.61578,1.256702,1.2672,0.940715,0.649482,4,4,2,4,4,happy
1557627430.77407,1.225394,1.053763,1.504538,0.976374,0.606626,1.236558,1.496261,0.864427,0.541888,0.562152,0.425596,1.83439,0.831145,0.660609,0.58125,0.766502,0.47453,0.924221,0.836978,0.586808,1.822376,1.275562,1.175976,0.792584,0.785669,4,4,2,4,4,happy
1557627430.90012,0.987655,0.968885,1.643896,1.059428,0.554317,1.200427,1.635646,0.972422,0.603552,0.539213,0.458744,1.920125,0.908813,0.585772,0.5536,0.745421,0.507262,0.891746,0.820505,0.572566,1.949653,1.239652,1.029258,0.681971,0.914155,4,4,2,4,4,happy
1557627431.02628,0.800821,0.968031,1.802905,1.149245,0.508981,1.135969,1.698085,1.049702,0.722629,0.52184,0.526488,1.928333,0.971132,0.549131,0.524332,0.688946,0.498542,0.863849,0.817333,0.54879,1.973727,1.149256,0.871782,0.631388,0.989131,4,4,2,4,4,happy
1557627431.15233,0.694885,1.0138,1.889207,1.220078,0.476343,1.054057,1.663215,1.06471,0.864094,0.512249,0.560663,1.85433,1.022592,0.549523,0.501624,0.614504,0.455066,0.815174,0.830602,0.527765,1.887289,1.014732,0.745539,0.636175,0.984892,4,4,2,4,4,happy
1557627431.27819,0.649837,1.055907,1.843394,1.262649,0.456872,0.9635,1.530321,1.000685,0.982871,0.505898,0.535124,1.708394,1.058764,0.571271,0.492972,0.540677,0.400072,0.756669,0.847182,0.51984,1.705169,0.85689,0.6919,0.670676,0.906017,4,4,2,4,4,happy
1557627431.40445,0.618594,1.048925,1.657599,1.282957,0.44495,0.858077,1.326036,0.862579,1.044208,0.495991,0.451835,1.511497,1.063741,0.594099,0.501277,0.492216,0.363061,0.730955,0.845244,0.52768,1.474138,0.709597,0.740343,0.708923,0.783947,4,4,2,4,4,happy
1557627431.5308,0.573613,0.979125,1.396768,1.29642,0.434111,0.729109,1.106655,0.678796,1.037225,0.482853,0.363409,1.289514,1.025588,0.608984,0.520832,0.495516,0.364685,0.780769,0.809284,0.547204,1.264938,0.593718,0.899972,0.736772,0.659626,4,4,2,4,4,happy
1557627431.65676,0.51227,0.872214,1.155462,1.313024,0.427438,0.584304,0.941945,0.48948,0.974983,0.474693,0.308028,1.080087,0.941381,0.617104,0.5402,0.551687,0.405007,0.918938,0.743149,0.571459,1.158923,0.523156,1.154666,0.751711,0.56604,4,4,2,4,4,happy
1557627431.78282,0.480095,0.777125,0.996496,1.32846,0.440285,0.450577,0.900014,0.359228,0.895109,0.484358,0.314918,0.920262,0.832019,0.629217,0.550838,0.645513,0.462269,1.117381,0.664807,0.597049,1.225484,0.508299,1.45826,0.758355,0.520626,4,4,2,4,4,happy
1557627431.90907,0.540029,0.728064,0.918737,1.325715,0.488251,0.365637,1.004363,0.344779,0.839073,0.52454,0.385512,0.837168,0.734572,0.650414,0.552175,0.741587,0.512171,1.301831,0.588852,0.626052,1.523992,0.56155,1.736238,0.754678,0.527342,4,4,2,4,4,happy
1557627432.03503,0.750547,0.729937,0.876151,1.28942,0.573696,0.347611,1.225907,0.454585,0.830804,0.598703,0.491566,0.825085,0.674382,0.677485,0.554553,0.832817,0.540975,1.393643,0.532811,0.663937,2.078792,0.690702,1.938819,0.739992,0.584519,4,4,2,4,4,happy
1557627432.16108,1.126229,0.757227,0.818955,1.222432,0.682347,0.398446,1.481172,0.6497,0.869297,0.694773,0.59475,0.846287,0.66141,0.699645,0.576661,0.932794,0.558282,1.363115,0.515805,0.714213,2.805606,0.86718,2.06355,0.718115,0.68962,4,4,2,4,4,happy
1557627432.28714,1.675119,0.799579,0.729346,1.146056,0.791094,0.492167,1.682438,0.859326,0.931861,0.787481,0.658018,0.874651,0.703019,0.709076,0.634534,1.083339,0.601041,1.249495,0.552404,0.776421,3.570198,1.030014,2.15616,0.695101,0.833836,4,4,2,4,4,happy
1557627432.4132,3.056021,0.951997,0.641047,1.094637,0.877716,0.588082,1.790955,1.021946,0.993432,0.850165,0.69003,0.929563,0.789824,0.706554,0.728536,1.311419,0.707899,1.140384,0.636787,0.842707,4.459087,1.150504,2.279373,0.673992,0.992219,4,4,2,4,4,happy
1557627432.53926,7.801832,1.376036,0.639713,1.096382,0.928398,0.655542,1.81901,1.111095,1.036769,0.865045,0.669061,1.049254,0.892519,0.694953,0.839556,1.604673,0.883471,1.1186,0.744691,0.903772,6.14344,1.245531,2.460632,0.652816,1.128784,4,4,2,4,4,happy
1557627432.66532,19.472593,2.171943,0.821846,1.144051,0.939897,0.687388,1.793889,1.154745,1.050677,0.830134,0.618562,1.280162,0.97984,0.669507,0.939973,1.891738,1.087468,1.217465,0.845379,0.952219,9.768118,1.351076,2.667802,0.630451,1.220885,4,4,2,4,4,happy
1557627432.79137,39.458402,3.285059,1.227002,1.198449,0.917955,0.715587,1.738796,1.209636,1.027196,0.757338,0.577464,1.61511,1.053257,0.623638,1.005529,2.081705,1.251133,1.407963,0.911195,0.981748,15.985399,1.491498,2.832393,0.611297,1.264262,4,4,2,4,4,happy
1557627432.91733,65.099914,4.478133,1.798747,1.215701,0.877993,0.780975,1.656593,1.313082,0.968196,0.664902,0.592103,1.964503,1.128849,0.556672,1.02378,2.100891,1.310825,1.615983,0.929975,0.989846,24.115968,1.658168,2.880547,0.602657,1.267591,4,4,2,4,4,happy
1557627433.04359,89.865004,5.398144,2.38423,1.172496,0.837966,0.91628,1.535003,1.458461,0.885538,0.566934,0.709683,2.209975,1.227595,0.475953,0.99778,1.924093,1.240495,1.761775,0.909183,0.975882,32.132686,1.829956,2.792432,0.613927,1.242899,4,4,2,4,4,happy
1557627433.16985,105.707105,5.717431,2.798455,1.0787,0.809497,1.105267,1.36044,1.587855,0.809019,0.472516,0.925668,2.253866,1.359842,0.400284,0.941632,1.591423,1.069208,1.795005,0.871746,0.943136,37.438455,1.96946,2.61658,0.648525,1.195851,4,4,2,3,4,happy
1557627433.29581,107.187437,5.294161,2.895178,0.960363,0.791771,1.291352,1.140487,1.637227,0.774709,0.385865,1.206849,2.06872,1.527874,0.355364,0.871168,1.193019,0.856911,1.720191,0.846144,0.898752,38.219299,2.016014,2.42641,0.707439,1.125768,4,4,2,3,4,happy
1557627433.42207,93.5946,4.275478,2.63513,0.849555,0.774606,1.411236,0.923581,1.584036,0.810216,0.312582,1.460751,1.71854,1.714143,0.35834,0.796514,0.814353,0.670067,1.584491,0.85733,0.850818,33.937091,1.9275,2.26121,0.788244,1.032816,4,4,2,3,4,happy
1557627433.54803,69.66147,3.016612,2.107367,0.765151,0.747387,1.414236,0.75879,1.452213,0.916855,0.261837,1.609756,1.332652,1.877045,0.40602,0.721617,0.518216,0.577503,1.446123,0.911748,0.806238,25.972852,1.716388,2.107924,0.87823,0.925718,4,4,2,3,4,happy
1557627433.67419,43.306896,1.893145,1.492274,0.715102,0.705557,1.302756,0.68697,1.29805,1.06428,0.244391,1.609713,1.033518,1.977941,0.475013,0.648102,0.332821,0.605552,1.33526,0.992024,0.77092,16.909678,1.426941,1.927548,0.957054,0.825136,4,4,2,3,4,happy
1557627433.80015,21.761481,1.126083,0.9685,0.702557,0.649773,1.114432,0.715765,1.158485,1.195004,0.267721,1.475536,0.881991,1.995047,0.535909,0.578656,0.256645,0.73755,1.257705,1.074761,0.748283,9.203252,1.115291,1.691204,1.006682,0.753525,4,4,2,4,4,happy
1557627433.9262,8.596936,0.756703,0.643114,0.725455,0.587198,0.907669,0.828267,1.041851,1.251656,0.326848,1.280568,0.873304,1.942185,0.565493,0.519682,0.284308,0.934069,1.213003,1.136815,0.736431,4.251954,0.881503,1.419387,1.023486,0.719009,4,4,2,4,4,happy
1557627434.05226,3.06199,0.664252,0.519934,0.770731,0.531533,0.741304,0.988599,0.948711,1.208282,0.405051,1.123448,0.951447,1.862011,0.562546,0.477984,0.413138,1.140534,1.197793,1.156286,0.730191,1.973552,0.790882,1.174099,1.017765,0.710165,4,4,2,4,4,happy
1557627434.17823,1.797227,0.68985,0.5154,0.811715,0.498271,0.653512,1.142093,0.867656,1.081494,0.47938,1.062896,1.067537,1.791886,0.545227,0.455034,0.622345,1.313673,1.191713,1.116928,0.723164,1.35135,0.883339,1.000039,1.001253,0.704732,4,4,2,4,4,happy
1557627434.30429,1.787208,0.747932,0.544966,0.837738,0.496595,0.663498,1.2255,0.785375,0.924146,0.528849,1.085756,1.207194,1.737587,0.537118,0.44712,0.876062,1.423379,1.181044,1.024687,0.709836,1.376475,1.135216,0.89542,0.982395,0.687543,4,4,2,4,4,happy
1557627434.43035,1.974565,0.900297,0.585423,0.865233,0.523788,0.767516,1.199771,0.70819,0.799911,0.542116,1.122624,1.383322,1.688641,0.553566,0.449385,1.116605,1.472339,1.144839,0.907823,0.68863,1.55152,1.499809,0.867343,0.966085,0.661892,4,4,2,4,4,happy
1557627434.55661,2.250537,1.213356,0.650273,0.91361,0.568205,0.97019,1.074115,0.647508,0.751358,0.521053,1.112744,1.596947,1.635799,0.592974,0.457981,1.309682,1.487783,1.056239,0.796275,0.659861,1.721447,1.880048,0.931712,0.950049,0.644104,4,4,2,4,4,happy
1557627434.68267,2.577368,1.689568,0.742448,0.989324,0.618004,1.263648,0.896198,0.615045,0.778016,0.4802,1.074603,1.830389,1.569588,0.636111,0.467926,1.458431,1.503995,0.918398,0.712801,0.626121,1.854991,2.1921,1.099471,0.923144,0.64604,4,4,2,4,4,happy
1557627434.80883,2.872981,2.249717,0.83152,1.075167,0.663882,1.624182,0.727755,0.606692,0.842991,0.441005,1.06133,2.044009,1.477066,0.656265,0.47367,1.60017,1.532486,0.752491,0.664877,0.593373,1.945504,2.375282,1.343627,0.873423,0.665302,4,4,2,4,4,happy
1557627434.93499,3.022739,2.738778,0.881473,1.137615,0.701124,1.982586,0.609807,0.607498,0.900534,0.422286,1.149439,2.191085,1.3566,0.636571,0.472812,1.768995,1.566829,0.595696,0.645128,0.573447,2.033302,2.394684,1.586654,0.796285,0.687718,4,4,2,4,4,happy
1557627435.06105,2.994348,3.017684,0.866122,1.149666,0.729498,2.282518,0.549191,0.606619,0.921366,0.43389,1.369164,2.22593,1.22585,0.580595,0.465764,1.983713,1.609264,0.49543,0.637629,0.580236,2.215445,2.265162,1.729054,0.699748,0.697976,4,4,2,4,4,happy
1557627435.18701,2.836126,3.017483,0.798561,1.107957,0.750963,2.500615,0.529988,0.611223,0.89693,0.475076,1.716105,2.131477,1.127124,0.509063,0.456018,2.257607,1.668701,0.488507,0.626147,0.622936,2.594555,2.058975,1.736374,0.601998,0.691497,4,4,2,4,4,happy
1557627435.31308,2.603086,2.774214,0.721521,1.035146,0.768162,2.635476,0.538899,0.638877,0.841989,0.537151,2.145041,1.941659,1.105896,0.44961,0.449376,2.5589,1.760879,0.579482,0.606741,0.70117,3.197134,1.889605,1.678444,0.521836,0.678033,4,4,2,4,4,happy
1557627435.43924,2.359742,2.403094,0.671831,0.965242,0.781133,2.688984,0.573456,0.705826,0.793703,0.605435,2.588949,1.728116,1.19195,0.426832,0.449974,2.811908,1.900034,0.74599,0.59895,0.799932,3.889133,1.851589,1.680697,0.476297,0.67356,4,4,2,4,4,happy
1557627435.5652,2.12897,2.055469,0.669497,0.92454,0.786347,2.651451,0.634435,0.811339,0.795333,0.666408,2.990142,1.584666,1.380082,0.450673,0.458373,2.926235,2.088616,0.946444,0.634692,0.892201,4.462763,1.978285,1.825582,0.48005,0.69012,4,4,2,4,4,happy
1557627435.69126,1.934719,1.846888,0.698385,0.917623,0.779369,2.501991,0.713771,0.925965,0.872155,0.711048,3.319169,1.5733,1.628202,0.512187,0.470835,2.864725,2.297897,1.168131,0.731925,0.949326,4.763102,2.217339,2.115002,0.541884,0.725611,4,4,2,4,4,happy
1557627435.81753,1.783858,1.799741,0.7173,0.9273,0.758688,2.226212,0.788734,1.005765,1.019186,0.737744,3.541899,1.691413,1.874831,0.591382,0.480349,2.64734,2.465436,1.408367,0.875085,0.956228,4.74632,2.495531,2.457705,0.655541,0.763012,4,4,2,4,4,happy
1557627435.94339,1.666804,1.847508,0.694613,0.927631,0.725179,1.840394,0.824973,1.007569,1.195686,0.74906,3.651259,1.850157,2.041433,0.667011,0.4815,2.323696,2.515845,1.636158,1.015827,0.919382,4.453481,2.711303,2.690162,0.797378,0.782519,4,4,2,4,4,happy
1557627436.06965,1.60303,1.88035,0.637351,0.901996,0.682806,1.416806,0.793323,0.917914,1.339625,0.747116,3.659663,1.924464,2.084204,0.722683,0.475742,1.96935,2.407882,1.820027,1.098375,0.865478,4.000708,2.77847,2.68121,0.932432,0.776116,4,4,2,4,4,happy
1557627436.19582,1.568484,1.828732,0.595351,0.85643,0.641718,1.021558,0.689773,0.77517,1.399671,0.735344,3.569957,1.849494,2.008009,0.754548,0.473883,1.65441,2.162224,1.945202,1.093663,0.8253,3.484732,2.703459,2.431539,1.025343,0.752343,4,4,2,4,4,happy
1557627436.32188,1.583369,1.704047,0.652268,0.840108,0.614279,0.711623,0.542384,0.671746,1.371779,0.719102,3.449275,1.648141,1.865628,0.786525,0.490421,1.411703,1.828603,2.006006,1.033001,0.814947,2.998429,2.567045,2.082042,1.068251,0.729925,4,4,2,4,4,happy
1557627436.44804,1.757754,1.624281,0.889724,0.929821,0.612077,0.504278,0.408914,0.726076,1.300612,0.703069,3.355706,1.396671,1.733789,0.860037,0.532767,1.262808,1.491462,2.011241,0.998194,0.826121,2.609814,2.476487,1.846001,1.087698,0.724091,4,4,2,4,4,happy
1557627436.57411,2.170616,1.686946,1.33534,1.17877,0.643789,0.378289,0.338455,1.019251,1.248891,0.690236,3.287753,1.182248,1.655445,1.002152,0.59764,1.22808,1.220996,1.975452,1.068932,0.835641,2.358937,2.484376,1.883033,1.120004,0.738262,4,4,2,4,4,happy
1557627436.70007,2.792116,1.90411,1.927301,1.568724,0.707323,0.32139,0.365099,1.533397,1.259977,0.679038,3.175109,1.06913,1.638077,1.199966,0.668811,1.316485,1.055511,1.903531,1.264227,0.823449,2.231335,2.564,2.208635,1.18079,0.761018,4,4,2,4,4,happy
1557627436.82604,3.465604,2.18813,2.512184,2.000365,0.793742,0.32678,0.496291,2.132238,1.340311,0.667168,2.958327,1.075489,1.639919,1.402214,0.725826,1.51332,0.997077,1.78498,1.520602,0.787365,2.204877,2.641461,2.672214,1.248061,0.772854,4,4,2,4,4,happy
1557627436.9521,3.910154,2.378505,2.911153,2.342156,0.892239,0.406048,0.702033,2.617908,1.452751,0.652314,2.627967,1.172255,1.604648,1.545759,0.755285,1.769107,1.014515,1.611641,1.724206,0.745482,2.221033,2.619719,3.055826,1.27745,0.759859,4,4,2,4,4,happy
1557627437.07826,3.985407,2.357125,2.99634,2.483989,0.987063,0.564405,0.927395,2.824341,1.53666,0.633099,2.245371,1.300773,1.492953,1.5841,0.756382,2.000615,1.069397,1.373138,1.772175,0.719179,2.213848,2.446626,3.192224,1.229627,0.722261,4,4,2,4,4,happy
1557627437.20423,3.763295,2.133827,2.763647,2.388095,1.062786,0.810129,1.13083,2.6905,1.537866,0.609034,1.926106,1.407011,1.312451,1.50624,0.741482,2.182782,1.129622,1.087481,1.634281,0.720261,2.166534,2.154343,3.040396,1.102463,0.678117,4,4,2,4,4,happy
1557627437.33019,3.378912,1.85018,2.336787,2.103877,1.105333,1.128187,1.291393,2.268382,1.43142,0.578844,1.751771,1.456621,1.088108,1.336696,0.727345,2.326791,1.196805,0.798867,1.366552,0.745271,2.075821,1.845771,2.658638,0.927089,0.654834,4,4,2,4,4,happy
1557627437.45646,3.07892,1.66509,1.886336,1.736379,1.103646,1.474718,1.396304,1.706328,1.232473,0.545413,1.742558,1.430759,0.860549,1.121703,0.7258,2.464451,1.26752,0.558063,1.069614,0.778858,1.992498,1.60982,2.169996,0.752185,0.676923,4,4,2,4,4,happy
